Date,HDFCBANK.NS,TATAMOTORS.NS,ADANIENT.NS,VOLTAS.NS,BAJAJFINSV.NS,HAVELLS.NS,RELIANCE.NS,BERGEPAINT.NS,ASIANPAINT.NS,MUTHOOTFIN.NS
04-07-2014,412.7372131,462.3044434,70.57256317,201.8744965,943.949646,224.3408203,488.8321838,99.76184082,563.5341187,161.4554443
07-07-2014,404.9319763,471.5613708,70.48766327,204.2218628,954.5110474,229.0555267,486.5821533,100.0170441,568.2728271,162.1392059
08-07-2014,399.5358276,462.8460388,64.06361389,186.9921265,941.8572388,222.0489655,471.3527527,103.0793076,564.9220581,157.5237579
09-07-2014,400.041687,452.214447,62.83257675,188.1658173,934.9823608,222.5260468,474.147583,103.2154007,569.2781372,155.1305695
10-07-2014,396.6931458,448.1595764,62.90332413,189.1517181,950.0274048,226.0901489,472.3712158,100.6975327,561.9544678,154.4895172
11-07-2014,391.1282959,441.0388794,59.65592194,174.128479,933.3881836,227.2594299,457.8286743,96.85268402,544.5787354,147.6945648
14-07-2014,393.8505249,450.9782104,58.99087906,177.1331329,924.6203613,226.651413,455.5785828,99.33653259,564.3477783,146.7543793
15-07-2014,398.3553467,457.8022156,61.33976364,190.4662323,922.0298462,228.6158752,460.5287476,99.30249786,557.6464233,151.7544403
16-07-2014,402.667511,465.120697,63.6744957,190.2784424,944.1488037,228.5503845,468.8184509,99.61106873,555.1096191,150.8997498
17-07-2014,400.7644043,470.0656738,63.90089035,198.8228912,939.5158691,239.6074677,465.4078369,100.29673,554.9182129,153.5066376
18-07-2014,401.0775757,470.0656738,64.38906097,195.2548981,960.8378296,238.9806976,462.684082,100.1938858,555.68396,158.9767914
21-07-2014,398.6685791,469.7195129,63.3844223,192.4849854,947.1878052,235.3885498,472.5843811,99.47393036,568.3208618,156.0280151
22-07-2014,404.6428833,481.3401184,63.06604385,190.5131989,935.4307251,236.8946075,488.35849,100.2453079,577.8460693,152.7800903
23-07-2014,402.9325256,479.5104675,62.64155197,189.1047668,926.463562,236.4081879,489.4479675,104.6850281,577.6068726,148.677475
24-07-2014,405.7992554,479.9060669,62.45052338,181.9217834,926.8123169,235.8562927,493.1427917,103.4679794,593.6420898,148.8056793
25-07-2014,402.5470886,456.0220337,60.40586853,176.616745,931.9932861,231.3193207,484.047821,102.970871,610.2041016,149.5749359
28-07-2014,399.6802979,448.8518677,61.21240997,177.4148254,931.5947876,226.5671844,476.3502808,102.4223099,608.8637695,151.0279541
30-07-2014,404.1370239,446.3793945,62.24535751,182.2973633,937.074707,218.3819733,476.6107788,102.0109253,616.4267578,149.5749359
31-07-2014,401.8243713,441.8300476,62.68375778,180.5133972,940.8110962,224.1256866,476.7528381,102.9022903,601.8274536,147.7800293
01-08-2014,392.8869019,435.1544189,60.7619133,179.1049194,946.8887939,217.147171,462.4708862,101.5995026,597.8544312,148.8484344
04-08-2014,391.7064819,441.6817017,62.40198135,189.1047668,947.2376099,216.4923553,466.5921326,104.1707916,602.9760742,149.5749359
05-08-2014,395.1755066,451.7694092,63.63744354,185.348938,954.411377,223.8076324,466.0473022,105.662117,606.3748779,151.4980316
06-08-2014,390.2610779,442.6212463,65.67488098,187.2738037,946.1416626,220.5896301,468.084198,109.9132919,613.3154297,152.9937897
07-08-2014,390.9837341,437.1323853,67.05485535,196.7102661,938.2206421,218.6626129,468.6289978,109.9304352,604.9865112,152.2672729
08-08-2014,383.5881042,428.1325989,65.71822357,185.8054352,925.2678833,220.9451294,464.4603882,105.0621414,591.5839233,150.0877533
11-08-2014,382.0463257,441.6322632,69.35238647,192.9029846,925.5667725,218.8683929,464.4603882,105.130722,587.6109619,150.3869019
12-08-2014,388.9119873,468.7799683,68.94056702,194.6891174,926.8620605,220.8703003,466.3078308,102.8680038,587.9940186,152.6091614
13-08-2014,391.41745,468.2854614,69.56912994,191.0698395,919.2399292,220.2061005,469.0316467,101.6509323,589.4777832,150.4296265
