Date,ASTRAL.BO,JINDALSTEL.BO,JUBLINDS.BO,VOLTAS.BO,JUBLINDS.BO,HAVELLS.BO,RELIANCE.BO,BOMDYEING.BO,BERGEPAINT.BO,MANAPPURAM.BO
2015-12-22,342.68365478515625,90.80000305175781,226.60000610351562,299.61175537109375,226.60000610351562,284.90667724609375,491.2069091796875,61.57133483886719,180.40478515625,25.22432518005371
2015-12-29,336.8302917480469,95.8499984741211,230.1999969482422,293.46978759765625,230.1999969482422,291.75994873046875,486.34393310546875,62.47819519042969,177.4049072265625,25.977951049804688
2016-01-05,340.0556640625,80.19999694824219,214.5,275.9077453613281,214.5,273.8468933105469,505.6989440917969,58.946197509765625,169.99148559570312,25.667634963989258
2016-01-12,324.4067077636719,63.900001525878906,178.5,265.78314208984375,178.5,268.74237060546875,504.97320556640625,52.311763763427734,172.57760620117188,24.60368537902832
2016-01-19,315.4474182128906,65.3499984741211,179.39999389648438,271.63714599609375,179.39999389648438,285.33209228515625,486.19879150390625,50.06847381591797,182.12881469726562,24.204715728759766
2016-01-26,326.6764221191406,60.150001525878906,175.39999389648438,271.4931945800781,175.39999389648438,287.55340576171875,484.8439025878906,49.6389045715332,182.0598602294922,24.958337783813477
2016-02-02,324.28729248046875,61.099998474121094,170.0,269.6697998046875,170.0,277.5807189941406,462.8759460449219,45.534149169921875,179.71514892578125,26.06661033630371
2016-02-09,302.6654357910156,59.099998474121094,128.0,221.82980346679688,128.0,266.71002197265625,449.83551025390625,38.89971923828125,160.12991333007812,26.687246322631836
2016-02-16,281.8001403808594,56.400001525878906,140.10000610351562,220.91810607910156,140.10000610351562,266.4546203613281,460.0210876464844,40.09296798706055,165.19863891601562,27.485200881958008
2016-02-23,278.81378173828125,55.95000076293945,142.39999389648438,221.97373962402344,142.39999389648438,273.2353210449219,475.287353515625,39.61566162109375,160.5794219970703,28.291582107543945
2016-03-01,290.5205993652344,66.25,152.60000610351562,232.09835815429688,152.60000610351562,271.6117248535156,497.013427734375,42.57490539550781,161.02894592285156,29.7758731842041
2016-03-08,318.3144226074219,60.75,154.1999969482422,238.4322509765625,154.1999969482422,280.0638732910156,493.74725341796875,43.386314392089844,160.85606384277344,31.170217514038086
2016-03-15,321.38043212890625,61.5,159.10000610351562,261.5124816894531,159.10000610351562,289.80517578125,507.3442077636719,43.95907211303711,161.27099609375,31.440080642700195
2016-03-22,321.1807556152344,55.900001525878906,154.0,256.52215576171875,154.0,288.32489013671875,506.1578674316406,43.19538879394531,164.93624877929688,32.29241180419922
2016-03-29,330.5838623046875,60.099998474121094,148.10000610351562,262.7121276855469,148.10000610351562,301.40887451171875,502.5892333984375,44.72274398803711,169.36221313476562,31.92803955078125
